id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
75538,Male,Urban,High School,9.02,1,8,2162.0,More than 1,A,Gold,368436
21855,Male,Rural,Bachelor,9.13,0,6,2767.0,More than 1,A,Platinum,59820
67223,Female,Urban,High School,3.37,0,2,13025.0,More than 1,A,Silver,532104
33308,Male,Rural,Bachelor,,0,5,5923.0,1,A,Platinum,33732
1536,Male,Urban,High School,3.63,0,3,,1,A,Platinum,61068
16015,Male,Urban,Bachelor,9.69,1,8,2966.0,More than 1,A,Silver,66420
5027,Male,Rural,Bachelor,9.07,1,0,2573.0,1,A,Gold,34896
41820,Male,Urban,High School,26.52,0,8,17135.0,More than 1,A,Platinum,66264
4584,Female,Urban,Bachelor,2.72,1,6,6559.0,1,A,Platinum,60432
204,Male,Urban,High School,9.91,0,5,10116.0,More than 1,A,Platinum,109344
46474,Male,,Bachelor,6.9,0,8,4428.0,1,A,Gold,62856
87828,Male,Urban,High School,4.85,0,5,10434.0,More than 1,A,Silver,58392
74170,Female,Urban,High School,2.94,0,2,10909.0,More than 1,A,Platinum,58644
25110,Male,Urban,Bachelor,57.39,0,1,4409.0,More than 1,A,Silver,108732
52101,Female,Urban,High School,5.22,0,3,0.0,More than 1,B,Platinum,66744
45919,Female,Rural,Others,88.77,0,6,0.0,More than 1,B,Platinum,98328
61559,Male,Rural,Bachelor,8.94,1,8,0.0,More than 1,A,Platinum,107268
37733,Male,Urban,Bachelor,30.71,0,7,7684.0,More than 1,A,Platinum,64128
84048,Female,Urban,High School,4.3,0,6,3669.0,1,A,Platinum,49596
48452,Female,Urban,High School,2.35,1,8,5931.0,1,A,Silver,32376
46981,Female,Rural,Others,7.1,1,1,5785.0,More than 1,A,Platinum,62352
69934,Male,Rural,Bachelor,5.93,0,6,2248.0,1,,Platinum,68616
61947,Female,Urban,Others,5.72,0,5,3654.0,1,A,Platinum,46248
32940,Female,Urban,Bachelor,4.5,0,3,3791.0,More than 1,B,Gold,67404
27263,Male,Urban,Bachelor,,1,7,5592.0,1,B,Silver,33540
60202,Male,Urban,Bachelor,4.24,1,5,5658.0,More than 1,A,Silver,92316
3648,Male,Rural,Bachelor,8.91,1,7,2699.0,1,,Platinum,35676
23391,Male,Urban,Others,65.69,1,8,7280.0,1,B,Silver,32892
74496,Male,Rural,Bachelor,9.99,1,7,3176.0,More than 1,A,Platinum,73332
56911,Male,Urban,High School,2.25,0,6,2975.0,More than 1,B,Silver,66300
1374,Male,Urban,High School,,0,5,6896.0,More than 1,A,Platinum,65580
12902,Female,Urban,High School,8.89,0,4,4164.0,1,,Silver,97656
4462,Female,Urban,Bachelor,2.06,1,4,6249.0,More than 1,C,Silver,70260
65108,Male,Urban,Bachelor,53.41,1,5,3593.0,More than 1,A,Platinum,165300
83369,Female,Urban,Bachelor,3.22,0,6,6077.0,More than 1,B,Gold,70956
69607,Female,Urban,High School,6.61,0,6,5276.0,More than 1,A,Gold,147036
70354,Male,Rural,Bachelor,7.22,0,3,0.0,1,,Silver,36552
18686,Male,Urban,Bachelor,2.26,1,6,8272.0,More than 1,C,Platinum,256296
63244,Female,Urban,High School,8.79,0,4,4537.0,More than 1,A,Silver,111096
80840,Male,Urban,Others,7.37,0,5,0.0,More than 1,A,Platinum,95328
70338,Female,Rural,High School,9.65,1,4,0.0,More than 1,B,Platinum,72708
17762,Female,Rural,High School,6.42,0,3,7507.0,1,B,Platinum,47712
52003,Male,Urban,Bachelor,7.63,1,7,3716.0,More than 1,A,Platinum,104808
9139,Female,Rural,High School,5.68,1,2,0.0,More than 1,C,Gold,33444
10463,Male,,High School,9.29,1,5,4733.0,1,A,Platinum,29400
28577,Female,Urban,High School,6.62,0,0,,More than 1,A,Gold,63108
27647,Male,Urban,High School,6.58,1,4,11704.0,More than 1,A,Gold,488472
75469,Male,Urban,High School,2.96,0,6,2335.0,1,A,Gold,32412
81982,Male,Rural,Bachelor,65.93,1,5,0.0,1,A,Platinum,58908
19579,Male,Urban,High School,72.82,0,6,2455.0,More than 1,A,Silver,63384
41240,Female,Rural,Bachelor,6.68,0,8,5359.0,More than 1,B,Platinum,156624
6181,Male,Urban,High School,8.59,1,5,6203.0,More than 1,A,Platinum,60876
24682,Male,Urban,High School,9.08,0,1,7160.0,1,B,Silver,53196
77955,Male,Urban,Bachelor,3.36,1,1,7042.0,More than 1,A,Platinum,174264
23697,Male,Urban,High School,7.63,0,3,6881.0,More than 1,A,Platinum,101616
37325,Female,Urban,Bachelor,8.96,1,4,9571.0,More than 1,A,Silver,217716
9861,Male,Urban,Bachelor,4.88,0,3,8899.0,More than 1,B,Platinum,151368
87718,Male,Urban,High School,7.8,1,5,3034.0,More than 1,A,Platinum,65040
20838,Male,Urban,High School,6.83,0,6,2687.0,More than 1,B,Platinum,63756
43329,Male,Urban,Others,2.72,1,8,0.0,1,C,Gold,31824
59476,Male,Urban,Bachelor,7.51,0,2,3415.0,More than 1,A,Platinum,50748
24002,Female,Rural,High School,9.16,0,6,4309.0,More than 1,B,Silver,514644
9591,Male,Rural,High School,95.86,0,2,0.0,More than 1,A,Gold,62820
53157,Female,Urban,High School,3.41,0,3,3030.0,More than 1,A,Gold,67680
81106,Female,Rural,High School,7.8,1,0,0.0,More than 1,B,Platinum,59556
68789,Female,Rural,Bachelor,9.17,1,4,0.0,More than 1,B,Platinum,68904
82633,Male,Urban,Bachelor,9.04,1,6,2684.0,More than 1,B,Silver,67056
34433,Male,Urban,High School,8.23,1,6,0.0,1,A,Gold,42720
17817,Female,Urban,Bachelor,7.2,0,5,6631.0,1,A,Platinum,52524
27733,Male,Urban,Bachelor,5.73,0,4,5483.0,More than 1,A,Gold,266640
31246,Male,Urban,High School,7.98,1,6,5626.0,More than 1,A,Gold,108948
68007,Female,Rural,Others,45.07,0,7,0.0,1,B,Platinum,36228
75329,Female,Urban,Bachelor,7.32,0,7,4692.0,1,A,Gold,31104
62534,Male,,Bachelor,2.59,1,8,3024.0,More than 1,B,Platinum,106032
32384,Female,Urban,Bachelor,7.25,1,7,0.0,More than 1,B,Platinum,64740
22569,Male,Urban,High School,0.98,0,2,3855.0,More than 1,A,Silver,283476
21682,Male,Urban,Bachelor,61.13,1,6,4160.0,1,A,Gold,63852
16987,Female,Urban,High School,7.48,0,6,5296.0,More than 1,A,Platinum,363588
38880,Female,Urban,High School,14.4,0,7,5652.0,More than 1,A,Platinum,60852
21222,Male,Urban,High School,4.01,1,6,5841.0,More than 1,,Gold,168756
14556,Female,Urban,Bachelor,5.21,1,7,,More than 1,B,Platinum,60852
81611,Male,Rural,High School,5.4,1,2,0.0,More than 1,A,Gold,63792
76313,Female,Urban,High School,9.43,1,8,6045.0,More than 1,A,Platinum,98376
23623,Female,Urban,High School,3.17,1,6,5595.0,More than 1,C,Silver,64524
29261,Female,Rural,Bachelor,71.51,1,8,0.0,More than 1,A,Gold,158436
6855,Female,Urban,Bachelor,5.68,1,2,2298.0,More than 1,A,Gold,66336
79169,Female,Urban,Bachelor,4.36,1,5,5271.0,1,A,Platinum,29592
74720,Female,Rural,High School,33.92,0,5,0.0,More than 1,A,Platinum,64452
12028,Male,Rural,Bachelor,6.27,1,6,3438.0,More than 1,A,Gold,55956
82712,Female,Urban,Bachelor,9.33,1,5,0.0,More than 1,A,Gold,91596
20401,Female,Rural,Bachelor,6.93,0,1,0.0,More than 1,B,Platinum,51660
56021,Female,Urban,High School,2.29,1,3,8075.0,1,A,Gold,30792
29537,Female,Urban,Bachelor,8.14,1,7,6759.0,More than 1,A,Platinum,94068
32974,Male,Rural,High School,5.89,1,5,0.0,1,B,Gold,34800
33226,Male,Urban,High School,5.22,1,5,11604.0,More than 1,A,Platinum,67272
87594,Male,Urban,High School,2.82,1,8,,More than 1,A,Gold,63084
59428,Male,Urban,Bachelor,,1,8,,1,A,Platinum,66468
31224,Male,Urban,High School,6.02,0,5,6452.0,More than 1,A,Platinum,170184
84402,Male,,High School,94.11,0,3,0.0,1,A,Silver,31860
44700,Male,Urban,High School,2.07,0,7,7404.0,1,C,Platinum,52272
54684,Male,,Bachelor,2.48,0,2,6017.0,More than 1,B,Silver,97548
55995,Male,Urban,Bachelor,,0,4,6596.0,More than 1,C,Platinum,346740
60493,Male,Urban,High School,3.45,0,5,,More than 1,A,Silver,66228
77743,Female,Rural,Bachelor,7.37,0,8,0.0,1,C,Gold,57660
54810,Male,Urban,High School,3.53,1,2,5485.0,1,C,Silver,35820
44583,Male,Urban,High School,4.12,1,0,9775.0,More than 1,A,Platinum,65772
7386,Female,Rural,High School,8.82,0,5,0.0,More than 1,A,Gold,57300
3306,Male,Urban,Bachelor,14.51,1,7,9217.0,More than 1,A,Platinum,61944
87964,Female,Urban,Bachelor,5.45,1,6,2379.0,More than 1,C,Silver,75576
70250,Male,Urban,Others,11.33,0,6,3104.0,1,B,Platinum,71208
8962,Female,Urban,Bachelor,4.77,1,4,2564.0,More than 1,B,Platinum,36516
65641,Female,Urban,High School,5.2,1,7,3118.0,1,A,Platinum,32400
7001,Female,Rural,Bachelor,,1,1,3303.0,More than 1,B,Silver,65304
14084,Female,Urban,High School,2.4,0,6,3260.0,More than 1,B,Platinum,66972
20497,Male,Urban,Bachelor,2.18,1,4,5936.0,More than 1,B,Silver,62940
39149,Male,Urban,High School,2.39,1,5,3440.0,More than 1,A,Platinum,66732
36782,Female,Urban,High School,8.39,0,7,7028.0,More than 1,B,Gold,68280
27202,Male,Urban,High School,9.98,1,4,2457.0,More than 1,A,Gold,85080
18301,Female,Urban,Bachelor,7.53,0,4,5438.0,1,A,Platinum,30324
76503,Male,Rural,Bachelor,9.64,1,6,2323.0,1,A,Silver,30432
72016,Female,Urban,High School,,0,1,0.0,More than 1,A,Platinum,95748
51365,Male,Urban,Bachelor,7.46,1,2,7022.0,More than 1,A,Platinum,111948
71047,Female,Urban,High School,2.42,1,6,3497.0,1,A,Silver,65448
60678,Male,Urban,High School,4.75,1,8,6687.0,More than 1,A,Silver,47400
56568,Male,Rural,Bachelor,4.94,1,6,0.0,More than 1,B,Silver,244140
27234,Male,Urban,Bachelor,9.32,0,1,2434.0,1,B,Platinum,35640
79252,Female,Urban,High School,9.16,1,3,4436.0,More than 1,A,Platinum,134940
39924,Female,,High School,6.29,0,6,3704.0,More than 1,A,Silver,64728
29450,Male,Rural,High School,6.92,0,4,0.0,1,A,Gold,32904
56179,Female,Rural,High School,8.49,0,6,9620.0,More than 1,B,Platinum,301344
64292,Female,Urban,Bachelor,5.6,0,2,8190.0,More than 1,A,Silver,34968
5124,Male,Urban,Bachelor,,1,5,5796.0,More than 1,C,Platinum,111972
75535,Female,Urban,High School,5.8,1,1,,More than 1,C,Gold,340404
14085,Male,Rural,High School,7.17,1,0,6559.0,1,A,Platinum,31608
32663,Male,Rural,Bachelor,6.13,1,7,0.0,More than 1,B,Silver,66408
65079,Female,Urban,High School,4.79,0,2,6121.0,More than 1,C,Silver,48120
78069,Female,Urban,Bachelor,4.49,1,6,5988.0,More than 1,A,Platinum,101244
19123,Female,Urban,High School,8.54,0,4,3603.0,More than 1,A,Silver,160272
4887,Female,Urban,High School,4.72,1,5,9633.0,More than 1,A,Gold,219372
9750,Female,Rural,High School,8.13,0,2,7019.0,More than 1,A,Gold,328152
19854,Male,Rural,Bachelor,7.35,1,2,0.0,1,B,Platinum,63456
34917,Male,Urban,High School,2.07,1,7,4325.0,More than 1,A,Gold,60396
10847,Female,Urban,High School,3.07,1,4,8034.0,More than 1,A,Gold,114756
29026,Male,Rural,High School,8.89,1,6,,1,B,Platinum,251328
27338,Male,Urban,Bachelor,7.57,1,5,0.0,1,A,Platinum,67788
72015,Female,Rural,Bachelor,9.5,1,4,2133.0,More than 1,A,Platinum,64800
2341,Male,Urban,High School,4.17,1,4,10114.0,More than 1,A,Platinum,72384
83639,Female,Urban,Bachelor,9.46,1,7,2310.0,1,B,Platinum,54444
19136,Male,Urban,High School,,1,7,7125.0,More than 1,B,Gold,72936
27409,Female,Urban,High School,2.47,1,5,4053.0,More than 1,A,Platinum,70740
3530,Male,Rural,High School,6.02,1,5,0.0,1,A,Silver,45144
5277,Male,Urban,High School,5.18,0,6,5446.0,More than 1,A,Gold,121212
30386,Female,Urban,High School,,1,5,3915.0,More than 1,B,Platinum,76164
47904,Male,Urban,Bachelor,5.53,1,5,3975.0,More than 1,C,Silver,100848
55552,Male,Urban,Bachelor,7.25,1,0,5348.0,More than 1,A,Platinum,50412
74982,Female,Rural,High School,,0,3,2502.0,More than 1,B,Silver,68028
74923,Male,Urban,High School,9.94,1,6,2756.0,1,A,Platinum,77136
35494,Male,Urban,Bachelor,7.6,0,7,4308.0,More than 1,,Platinum,64560
41105,Female,Rural,High School,5.87,0,7,6059.0,More than 1,B,Silver,66648
67100,Male,Urban,Bachelor,9.64,0,6,5262.0,More than 1,A,Platinum,197100
970,Male,Rural,High School,8.21,1,4,3206.0,1,A,Platinum,32004
10926,Male,Urban,Bachelor,8.11,1,2,6323.0,More than 1,A,Silver,64908
88636,Female,Rural,High School,9.1,0,7,5218.0,1,B,Gold,33480
75897,Female,Urban,High School,3.66,0,1,7617.0,More than 1,A,Platinum,66072
5464,Male,Urban,High School,4.7,0,7,4291.0,More than 1,C,Silver,66996
30560,Male,Rural,High School,29.41,1,5,0.0,More than 1,A,Platinum,87096
76494,Male,Urban,High School,7.81,0,3,5800.0,More than 1,A,Gold,105528
3716,Male,Urban,High School,2.83,0,1,6758.0,More than 1,A,Platinum,177312
17872,Female,Urban,High School,5.21,1,3,3678.0,More than 1,,Platinum,62844
1953,Male,Urban,High School,7.87,0,4,4096.0,More than 1,B,Silver,50268
83212,Female,Urban,High School,8.95,0,7,3621.0,More than 1,B,Gold,62820
48968,Female,Rural,High School,2.32,0,6,0.0,More than 1,B,Platinum,111456
14380,Male,Urban,Bachelor,3.26,0,6,3922.0,More than 1,B,Platinum,67440
52995,Male,Rural,High School,8.66,1,3,3809.0,More than 1,A,Platinum,179124
9357,Female,Urban,High School,3.52,1,6,4128.0,More than 1,A,Silver,64644
59760,Male,Urban,High School,7.18,1,3,3786.0,More than 1,A,Gold,92148
26746,Male,Urban,High School,72.96,1,5,4356.0,More than 1,A,Gold,28812
62531,Female,Rural,Bachelor,5.55,0,8,3370.0,1,B,Platinum,74376
51712,Male,Rural,Bachelor,2.85,1,7,6636.0,More than 1,A,Gold,86940
62867,Male,Urban,Bachelor,2.9,0,7,8648.0,More than 1,A,Platinum,411336
11618,Male,Urban,Bachelor,2.14,0,4,6960.0,More than 1,A,Platinum,55248
56612,Female,Urban,Bachelor,12.7,0,1,11006.0,More than 1,A,Platinum,267852
53082,Female,Urban,Others,5.74,0,2,6782.0,More than 1,B,Silver,70152
62410,Female,Rural,High School,9.83,0,8,7594.0,More than 1,B,Platinum,270588
24369,Male,Urban,High School,81.12,0,3,0.0,More than 1,A,Gold,229332
854,Female,Rural,High School,6.59,0,7,,1,A,Silver,60240
41208,Male,Urban,High School,5.27,0,6,,More than 1,C,Gold,287508
273,Female,Rural,High School,6.4,0,1,0.0,1,B,Silver,35364
3451,Female,Rural,High School,8.56,0,6,2951.0,More than 1,B,Platinum,33324
9296,Male,,High School,,1,6,5929.0,1,,Platinum,57912
26588,Female,,Bachelor,2.2,0,7,5500.0,1,C,Gold,32844
15395,Female,Urban,High School,2.75,0,5,3847.0,1,A,Platinum,30564
49071,Female,Rural,Bachelor,7.14,1,5,0.0,More than 1,A,Gold,117516
41799,Male,Urban,High School,5.08,1,4,10184.0,More than 1,A,Platinum,90960
47521,Female,Urban,Others,76.45,0,8,0.0,More than 1,B,Gold,68244
51483,Female,Urban,Bachelor,8.03,1,7,6730.0,1,A,Silver,64848
33860,Female,Urban,Others,16.52,1,6,3930.0,1,,Silver,78960
32068,Female,Urban,Bachelor,6.59,1,7,0.0,1,A,Platinum,93900
55377,Male,Urban,Bachelor,51.38,1,4,10227.0,More than 1,A,Platinum,277488
21924,Female,Urban,Bachelor,7.41,1,0,2337.0,More than 1,B,Silver,68256
21151,Female,Urban,High School,4.11,1,8,7903.0,More than 1,C,Platinum,69564
43860,Male,Rural,Others,9.46,1,0,0.0,More than 1,A,Platinum,56244
9149,Female,Urban,High School,6.6,0,1,6873.0,1,A,Gold,33036
17254,Male,,High School,3.77,1,1,0.0,More than 1,C,Gold,528876
19048,Female,Rural,High School,8.64,0,8,0.0,More than 1,C,Platinum,187536
64270,Male,Urban,High School,,1,7,0.0,More than 1,B,Platinum,65208
17005,Male,,High School,3.49,0,3,2680.0,More than 1,,Silver,109788
20054,Female,Urban,Bachelor,6.51,1,2,3926.0,More than 1,A,Platinum,30444
33180,Female,Rural,Bachelor,5.69,0,0,0.0,1,,Silver,37560
8980,Male,Rural,Bachelor,94.33,1,5,3944.0,More than 1,A,Gold,64452
23801,Male,Rural,High School,7.66,0,4,6398.0,1,A,Gold,74028
57523,Female,,High School,4.37,0,0,6431.0,1,A,Silver,104592
80579,Female,Rural,Bachelor,8.81,0,5,2375.0,1,A,Platinum,36756
57169,Male,Urban,Bachelor,8.73,1,7,6108.0,More than 1,A,Platinum,63456
51316,Male,Rural,Bachelor,6.2,1,5,2169.0,More than 1,A,Gold,110352
12163,Female,Urban,Bachelor,2.7,0,7,2778.0,1,A,Platinum,31296
83519,Male,,High School,5.43,1,8,6316.0,More than 1,A,Platinum,127116
12863,Male,Rural,Bachelor,5.88,0,5,2111.0,1,B,Platinum,32580
73219,Female,Urban,High School,6.35,1,6,5721.0,More than 1,A,Gold,293952
57303,Female,Urban,High School,8.98,0,6,4172.0,More than 1,A,Platinum,100428
79023,Male,Urban,High School,6.05,0,7,3865.0,More than 1,B,Gold,124308
16048,Male,Rural,High School,7.1,1,5,0.0,1,A,Platinum,51048
11661,Female,Urban,High School,5.86,1,4,6403.0,More than 1,C,Gold,373956
12222,Female,Rural,Bachelor,6.15,0,8,3798.0,More than 1,A,Platinum,73188
23991,Male,Urban,High School,7.87,0,1,6235.0,1,A,Platinum,60852
87222,Female,Rural,High School,87.99,1,2,5088.0,More than 1,C,Gold,65472
2350,Male,Urban,Bachelor,6.36,1,7,3330.0,More than 1,A,Gold,139200
52698,Female,Urban,High School,,0,5,7063.0,More than 1,,Platinum,59808
70661,Male,Rural,Bachelor,22.03,0,3,0.0,More than 1,C,Gold,94404
65179,Female,Urban,High School,,1,2,4667.0,1,C,Gold,43248
10138,Male,Urban,Bachelor,4.78,1,3,4502.0,More than 1,C,Platinum,283800
80832,Female,Urban,High School,2.18,1,7,5456.0,More than 1,A,Platinum,63300
59562,Female,Urban,High School,9.83,0,4,24504.0,More than 1,A,Silver,61692
46736,Female,Urban,Bachelor,53.62,0,8,4198.0,More than 1,A,Platinum,58884
48781,Female,,Bachelor,58.21,1,6,6653.0,More than 1,C,Platinum,155892
80234,Male,Urban,High School,3.37,0,1,3712.0,More than 1,B,Platinum,128556
21628,Male,Urban,Bachelor,2.08,0,6,4243.0,More than 1,C,Platinum,64596
31179,Male,Urban,Bachelor,57.38,1,1,3158.0,1,A,Platinum,38136
73733,Male,Rural,Bachelor,7.3,1,4,0.0,More than 1,A,Silver,100176
75534,Female,Urban,High School,9.86,0,2,7431.0,More than 1,A,Platinum,162540
84348,Male,Urban,High School,69.84,0,6,,More than 1,A,Platinum,111972
10946,Male,Urban,High School,2.92,0,3,7269.0,More than 1,B,Platinum,71604
24191,Female,Urban,High School,9.5,0,8,5899.0,More than 1,A,Silver,100416
55628,Female,Rural,Bachelor,29.35,1,8,0.0,1,B,Silver,36696
8930,Male,Urban,High School,3.84,1,6,6146.0,More than 1,B,Platinum,66324
81411,Female,Urban,Bachelor,3.14,1,7,16282.0,More than 1,A,Gold,28032
18282,Female,Rural,High School,8.58,1,8,0.0,More than 1,B,Gold,119184
82845,Male,Urban,Bachelor,7.02,1,7,2200.0,More than 1,A,Silver,278880
19773,Male,Urban,High School,64.85,1,6,5205.0,More than 1,B,Platinum,67896
39387,Female,Urban,High School,9.53,1,3,5261.0,More than 1,A,Platinum,113808
85425,Female,Urban,Bachelor,9.83,1,6,4076.0,More than 1,,Silver,199212
70801,Female,Urban,High School,7.42,1,4,3724.0,More than 1,A,Platinum,64308
89163,Female,Urban,High School,9.87,0,6,5558.0,More than 1,A,Platinum,197844
80232,Female,Urban,Bachelor,97.4,1,0,4129.0,1,A,Platinum,29256
47564,Female,Rural,High School,68.47,1,2,2156.0,More than 1,A,Gold,74712
32306,Male,Urban,Bachelor,5.7,0,5,4043.0,1,A,Platinum,62748
58146,Female,Urban,Bachelor,4.15,1,6,3518.0,More than 1,A,Silver,62976
68719,Male,Rural,Others,63.38,0,7,2533.0,1,B,Platinum,66312
9235,Female,Urban,High School,2.93,0,5,3375.0,More than 1,A,Platinum,92520
39685,Female,,Bachelor,9.58,1,7,5996.0,More than 1,A,Platinum,100980
77046,Female,Urban,High School,8.15,1,7,7378.0,1,B,Platinum,44436
14812,Female,Rural,High School,9.09,1,5,,More than 1,A,Platinum,53136
26911,Male,Rural,High School,83.48,1,5,0.0,More than 1,B,Silver,33960
82835,Female,Rural,Others,5.47,1,3,2453.0,More than 1,A,Silver,94800
25778,Male,Urban,Bachelor,7.57,0,7,16509.0,More than 1,A,Gold,105600
71954,Female,Urban,Bachelor,,0,2,5960.0,More than 1,A,Silver,65880
51535,Female,Urban,High School,3.14,1,1,3671.0,More than 1,A,Platinum,107424
14110,Female,Urban,High School,3.52,0,7,4621.0,More than 1,A,Platinum,125988
27679,Male,Urban,High School,6.36,0,2,3375.0,1,A,Gold,31560
29547,Male,Urban,High School,8.61,0,7,8187.0,More than 1,A,Platinum,95400
22004,Male,Rural,Others,52.58,0,5,0.0,1,A,Platinum,29808
19570,Male,Urban,High School,8.31,1,5,0.0,More than 1,B,Platinum,62976
30777,Male,,High School,7.48,1,2,5210.0,More than 1,A,Platinum,61068
67997,Female,Urban,High School,,0,1,11930.0,More than 1,A,Platinum,72192
70960,Male,Urban,Bachelor,7.47,1,5,2600.0,1,A,Gold,57168
19020,Female,Urban,Bachelor,6.27,1,8,9180.0,More than 1,A,Platinum,107688
11306,Male,Rural,High School,9.1,0,4,0.0,More than 1,A,Gold,101220
54387,Female,Rural,Bachelor,8.65,1,5,0.0,More than 1,A,Platinum,47496
42814,Male,Urban,High School,5.76,1,5,4190.0,More than 1,A,Platinum,61896
74565,Female,Urban,High School,4.1,0,0,3532.0,More than 1,C,Gold,96672
8829,Female,Rural,Bachelor,33.89,0,0,0.0,More than 1,,Platinum,63804
64191,Male,Urban,Bachelor,9.16,0,2,8639.0,1,A,Platinum,67464
61293,Male,,Bachelor,47.43,1,6,0.0,1,A,Silver,30552
54667,Male,Urban,Bachelor,4.71,1,6,8828.0,More than 1,A,Platinum,70356
49964,Female,Urban,High School,20.23,0,5,4221.0,1,A,Platinum,27036
50542,Female,Urban,High School,9.31,1,3,7011.0,More than 1,A,Platinum,94668
77928,Female,Urban,High School,7.1,0,6,7410.0,More than 1,A,Platinum,50304
16911,Male,Rural,High School,83.48,0,6,2281.0,More than 1,,Silver,62532
27315,Female,Urban,High School,6.73,0,5,11954.0,More than 1,,Platinum,71004
78884,Male,Rural,Bachelor,5.98,1,1,0.0,1,A,Silver,31800
16766,Male,Urban,High School,2.1,0,5,8100.0,More than 1,C,Platinum,553620
55531,Male,Urban,Bachelor,5.65,1,1,6700.0,1,,Platinum,57252
83236,Male,Urban,Bachelor,4.84,1,7,6395.0,More than 1,B,Silver,71460
43280,Female,Urban,High School,5.21,1,8,4019.0,More than 1,A,Platinum,89736
81877,Male,Urban,Bachelor,9.0,0,7,3939.0,More than 1,B,Gold,58044
62552,Female,Urban,High School,8.87,0,6,5292.0,1,A,Silver,33192
46234,Female,Rural,Bachelor,4.49,1,2,0.0,More than 1,B,Platinum,108444
79911,Male,Rural,Bachelor,,1,2,0.0,1,A,Platinum,31536
52280,Male,Rural,Bachelor,7.98,0,5,3625.0,More than 1,B,Platinum,150984
78,Male,Urban,High School,5.95,1,6,0.0,More than 1,B,Gold,109416
19230,Male,Urban,High School,9.95,0,7,3302.0,More than 1,A,Silver,62736
32169,Male,Rural,Bachelor,9.19,0,8,0.0,More than 1,A,Silver,67968
82746,Female,Urban,High School,2.19,0,6,6195.0,1,A,Platinum,33516
87384,Female,Urban,High School,9.13,0,2,4843.0,More than 1,B,Platinum,62112
5713,Male,Urban,High School,2.02,1,7,7360.0,More than 1,A,Platinum,70956
83220,Male,Rural,Bachelor,6.02,1,4,8554.0,More than 1,A,Platinum,59208
53104,Male,Rural,Bachelor,9.15,1,5,0.0,1,B,Platinum,62664
53848,Male,Urban,High School,6.06,1,2,5636.0,1,B,Silver,38688
58380,Female,Urban,Bachelor,4.13,1,1,0.0,1,,Silver,35676
84261,Male,Rural,High School,8.35,0,8,0.0,More than 1,A,Platinum,92256
11348,Male,,High School,6.79,1,2,,More than 1,A,Gold,76068
20557,Male,Rural,Bachelor,5.1,1,1,0.0,1,A,Platinum,33096
60708,Male,Urban,High School,3.46,0,7,9484.0,1,A,Platinum,62496
41803,Male,,Bachelor,9.01,1,0,5541.0,1,A,Platinum,29520
47309,Female,Urban,Bachelor,4.95,1,6,5820.0,More than 1,B,Platinum,83988
62349,Male,Urban,High School,5.15,1,1,2232.0,1,B,Platinum,55056
35558,Male,Rural,High School,8.42,1,6,0.0,More than 1,A,Platinum,60036
79377,Female,Urban,High School,4.02,1,0,2425.0,More than 1,B,Gold,66960
1940,Male,Rural,Bachelor,38.29,0,1,0.0,1,A,Platinum,50640
37593,Male,Urban,High School,9.6,1,2,6511.0,1,A,Platinum,30024
17724,Male,Urban,High School,3.46,0,1,6558.0,More than 1,A,Platinum,89328
2425,Male,Urban,High School,,1,2,3899.0,More than 1,A,Gold,59328
88198,Female,Urban,High School,5.19,1,6,4023.0,More than 1,A,Platinum,64428
68751,Male,Urban,High School,42.93,0,1,2518.0,More than 1,B,Silver,169416
9002,Male,Urban,Bachelor,4.62,1,7,5574.0,More than 1,A,Gold,63816
9678,Female,Urban,High School,19.21,0,7,,More than 1,A,Gold,59448
18645,Female,Urban,High School,6.87,1,6,5583.0,More than 1,A,Gold,59772
39342,Female,Urban,High School,3.22,1,1,3677.0,More than 1,A,Platinum,95220
36549,Male,Rural,High School,5.77,0,1,0.0,More than 1,A,Gold,43620
25868,Female,Urban,High School,2.95,0,1,5222.0,1,A,Platinum,144132
85164,Male,Urban,High School,6.42,1,5,,1,A,Gold,30876
66981,Female,Rural,Bachelor,7.09,0,4,0.0,More than 1,A,Silver,62808
34866,Male,Urban,Bachelor,42.68,1,3,6573.0,1,A,Gold,59028
57727,Male,Rural,Bachelor,46.54,1,6,5998.0,More than 1,,Platinum,106092
39790,Female,Urban,High School,8.38,1,7,6861.0,More than 1,C,Platinum,295680
15213,Male,Urban,Bachelor,5.1,0,4,4205.0,More than 1,A,Gold,99216
59712,Male,Urban,High School,4.72,0,5,8014.0,More than 1,B,Gold,236220
30042,Female,Urban,High School,3.62,1,6,,More than 1,B,Platinum,100704
84176,Male,,High School,7.62,0,4,9073.0,More than 1,A,Gold,61980
75907,Female,Urban,High School,9.74,1,6,,1,A,Gold,58296
4968,Male,Rural,Bachelor,42.74,1,7,3085.0,More than 1,C,Gold,76920
1347,Female,Rural,Bachelor,7.56,0,2,10046.0,More than 1,A,Gold,190044
8240,Male,Rural,High School,19.04,0,4,,1,B,Gold,31032
64484,Male,Urban,Bachelor,53.43,1,8,3769.0,1,A,Gold,32832
79398,Female,Rural,Others,7.21,1,4,0.0,1,A,Platinum,48660
37528,Male,Urban,High School,6.66,1,4,4021.0,1,A,Platinum,391452
36739,Female,Urban,High School,4.01,1,0,3623.0,More than 1,A,Platinum,62760
85104,Female,Rural,High School,,1,4,5839.0,1,A,Gold,32112
