id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
30005,Male,Rural,Bachelor,7.51,1,4,3614.0,More than 1,B,Platinum,64524
57738,Male,Rural,High School,8.24,1,4,0.0,1,A,Platinum,35532
50262,Male,Rural,High School,76.73,1,5,3934.0,1,A,Gold,56856
32620,Female,Rural,Bachelor,7.04,1,2,6022.0,More than 1,,Gold,94596
88191,Male,Rural,High School,17.99,1,2,0.0,1,A,Gold,105984
12702,Female,Urban,Bachelor,2.18,1,2,0.0,More than 1,C,Gold,42744
429,Male,Urban,Bachelor,6.81,1,6,0.0,1,A,Platinum,55080
74304,Female,Rural,Bachelor,9.48,1,0,0.0,More than 1,B,Platinum,73236
6518,Female,Urban,High School,2.46,0,1,4030.0,1,B,Gold,64380
75384,Female,Rural,High School,7.09,0,5,2672.0,More than 1,A,Gold,65520
56213,Male,Urban,Bachelor,,0,6,6068.0,More than 1,B,Silver,338124
30801,Female,Urban,High School,7.42,0,8,7494.0,1,B,Gold,111096
26648,Male,Urban,Bachelor,9.67,1,7,5816.0,1,A,Silver,68256
6722,Female,Rural,High School,3.84,1,7,2237.0,1,A,Silver,48732
66711,Male,Urban,High School,2.28,1,7,3824.0,More than 1,A,Platinum,96816
47407,Male,Urban,High School,3.39,0,5,4432.0,1,A,Platinum,35784
9740,Female,Rural,Bachelor,9.79,1,6,0.0,More than 1,A,Platinum,289584
5705,Female,Urban,Bachelor,5.51,1,7,2186.0,More than 1,A,Silver,253836
63776,Male,Urban,Bachelor,6.61,1,5,6102.0,More than 1,,Platinum,164784
13657,Male,Urban,Bachelor,,1,5,3404.0,More than 1,A,Silver,188916
46189,Female,Urban,High School,64.61,1,6,3916.0,More than 1,A,Gold,88248
55761,Male,Urban,Bachelor,4.53,1,6,2024.0,More than 1,,Platinum,64632
27181,Male,Urban,High School,5.51,1,5,2266.0,1,A,Platinum,31092
81723,Male,Urban,Bachelor,4.7,0,7,4349.0,More than 1,A,Gold,724068
79230,Male,Urban,Bachelor,8.01,1,6,4102.0,More than 1,B,Platinum,55692
83872,Female,,Bachelor,,0,7,0.0,More than 1,B,Silver,59868
7984,Male,Urban,High School,2.06,0,6,9930.0,1,A,Silver,49560
28093,Female,Urban,Bachelor,49.76,0,7,8125.0,More than 1,A,Gold,61680
33487,Female,Urban,High School,4.1,0,5,7502.0,1,A,Platinum,29484
64700,Female,Urban,High School,4.14,0,8,3597.0,More than 1,A,Platinum,332148
73125,Female,Urban,Bachelor,51.56,1,4,0.0,1,B,Platinum,59412
17025,Female,Rural,Bachelor,46.3,1,5,0.0,More than 1,B,Gold,72996
74257,Male,Urban,High School,6.66,1,6,6801.0,1,A,Silver,62604
59003,Female,Rural,High School,7.33,1,1,2287.0,1,A,Gold,69000
55440,Male,Urban,High School,9.94,1,7,6011.0,1,A,Platinum,34176
26602,Male,Rural,High School,7.07,1,2,,1,B,Platinum,67740
13527,Female,Urban,Bachelor,8.33,1,4,4492.0,1,A,Platinum,56544
73072,Male,,High School,7.95,1,7,5155.0,1,B,Silver,68796
3255,Female,Rural,Bachelor,82.92,0,8,0.0,More than 1,,Platinum,108120
20702,Male,Urban,Bachelor,4.17,1,5,3537.0,1,A,Platinum,53964
19544,Male,Rural,High School,8.69,1,5,2183.0,1,B,Platinum,33204
75499,Female,Urban,Bachelor,3.76,1,5,0.0,More than 1,C,Silver,96768
2270,Female,Urban,High School,4.13,1,3,0.0,More than 1,B,Platinum,64716
39691,Female,Urban,Bachelor,32.33,0,3,5156.0,More than 1,A,Platinum,109824
84866,Male,,High School,4.04,0,2,2712.0,1,B,Platinum,57228
494,Male,Rural,Bachelor,9.81,0,6,6708.0,More than 1,A,Gold,68808
5387,Male,Urban,High School,11.5,1,7,6568.0,More than 1,A,Gold,32004
35257,Female,Rural,High School,45.87,0,2,2617.0,More than 1,A,Gold,103128
41020,Male,Urban,High School,6.29,1,7,,More than 1,A,Platinum,70644
41679,Female,Rural,Bachelor,71.68,0,6,6131.0,More than 1,B,Platinum,67872
68707,Male,Urban,High School,6.96,1,4,3669.0,More than 1,A,Platinum,110556
66213,Male,Urban,High School,0.17,1,6,5781.0,More than 1,A,Platinum,121116
87970,Male,Urban,Bachelor,8.11,0,3,0.0,More than 1,A,Platinum,96036
31444,Female,Urban,High School,2.54,1,7,5163.0,More than 1,C,Silver,283224
73645,Male,Rural,Bachelor,9.38,0,4,,More than 1,A,Gold,115800
63335,Male,Urban,High School,7.63,0,2,5897.0,More than 1,A,Platinum,70212
30597,Female,Urban,High School,4.08,0,3,5492.0,More than 1,B,Platinum,70452
42864,Female,Rural,High School,9.42,1,0,3547.0,1,A,Platinum,63948
66489,Female,Urban,Bachelor,4.02,1,6,4053.0,More than 1,B,Gold,475128
75027,Male,,Bachelor,,1,2,4975.0,More than 1,B,Silver,74232
6690,Female,Urban,Bachelor,54.08,1,1,3725.0,1,A,Platinum,31980
20915,Male,Rural,Bachelor,7.11,0,7,7015.0,More than 1,B,Gold,75528
44054,Female,Rural,Bachelor,7.26,1,4,0.0,More than 1,B,Gold,102744
81986,Male,Urban,High School,97.37,1,7,0.0,More than 1,A,Silver,103332
60437,Male,Urban,High School,2.45,1,4,7065.0,More than 1,B,Gold,36852
6317,Female,Rural,High School,4.06,0,5,6111.0,1,C,Platinum,33072
55621,Male,Urban,Bachelor,8.73,1,3,6468.0,1,B,Platinum,221016
36673,Female,Urban,High School,6.33,1,5,0.0,More than 1,A,Gold,66096
36740,Male,Urban,High School,2.62,0,6,9643.0,More than 1,,Platinum,69420
12190,Male,Urban,High School,4.74,1,3,7218.0,More than 1,A,Gold,100764
10030,Male,Urban,High School,2.53,1,2,,More than 1,B,Silver,60552
66069,Male,Urban,High School,5.56,0,6,6127.0,1,A,Platinum,31104
78451,Male,Rural,Bachelor,6.98,1,6,4241.0,More than 1,A,Silver,100248
41875,Male,Urban,High School,3.48,0,6,7085.0,More than 1,B,Silver,100044
63256,Male,Urban,High School,8.07,1,2,4441.0,More than 1,A,Platinum,152220
56449,Female,Urban,High School,7.6,1,1,,1,A,Platinum,34704
19038,Female,Rural,Bachelor,8.72,0,4,3603.0,More than 1,B,Silver,82476
68391,Female,,High School,3.05,0,7,3003.0,More than 1,C,Platinum,60792
50652,Female,Rural,High School,7.63,0,5,2680.0,More than 1,A,Platinum,97572
13696,Male,Urban,High School,8.68,0,3,6634.0,More than 1,B,Silver,64428
53194,Male,Urban,Others,2.7,1,7,4255.0,1,B,Platinum,35712
56756,Male,Urban,Others,5.02,1,5,0.0,1,A,Platinum,64524
20682,Male,Urban,High School,4.85,0,4,,1,C,Silver,88056
50476,Male,Urban,Bachelor,7.3,1,2,11086.0,More than 1,A,Platinum,334908
1436,Female,Rural,High School,8.89,0,6,0.0,1,A,Platinum,41580
52991,Male,Rural,Bachelor,9.69,1,6,0.0,1,B,Silver,32940
22290,Male,Urban,Bachelor,6.33,1,6,6501.0,More than 1,A,Platinum,315936
84134,Female,Urban,High School,1.86,1,5,10980.0,1,A,Platinum,54996
41490,Male,Urban,Bachelor,3.45,0,6,7440.0,More than 1,A,Silver,113508
62091,Male,Urban,High School,3.5,1,8,6744.0,More than 1,B,Platinum,66588
37357,Male,Urban,Bachelor,3.84,1,1,3784.0,1,A,Platinum,58284
59006,Female,Rural,High School,80.8,1,7,0.0,1,B,Platinum,34884
19679,Male,Urban,High School,46.37,1,0,3369.0,More than 1,A,Silver,345216
21935,Male,Rural,High School,5.64,1,4,0.0,1,A,Silver,34140
33502,Female,Rural,High School,7.17,0,2,2654.0,More than 1,A,Platinum,101328
33627,Male,Urban,High School,6.84,0,5,,More than 1,A,Gold,121056
8993,Male,Urban,High School,,1,8,5180.0,More than 1,A,Platinum,166284
49407,Female,Rural,Bachelor,2.77,0,7,6655.0,More than 1,B,Platinum,158256
35828,Male,Urban,Bachelor,5.68,0,8,3883.0,More than 1,B,Gold,71928
61972,Female,Urban,High School,8.67,0,0,10418.0,More than 1,A,Platinum,66480
38574,Female,Urban,High School,2.93,1,6,6766.0,More than 1,A,Platinum,36216
23644,Male,Urban,Bachelor,6.44,1,4,3700.0,More than 1,A,Platinum,429240
9827,Male,Urban,Bachelor,6.58,0,7,6764.0,More than 1,C,Silver,154044
33322,Female,Urban,High School,8.76,0,0,7168.0,More than 1,,Platinum,398256
76164,Male,Urban,High School,5.82,1,2,,More than 1,A,Platinum,100104
24203,Male,Urban,High School,9.88,1,6,6355.0,More than 1,A,Platinum,110460
23049,Female,Rural,High School,5.52,1,1,,More than 1,A,Silver,45264
87972,Female,Urban,High School,9.85,1,6,3057.0,More than 1,C,Platinum,126132
76909,Male,Urban,Bachelor,5.65,1,1,4057.0,1,A,Platinum,96504
6779,Male,Urban,Bachelor,69.23,0,6,2133.0,More than 1,A,Platinum,96396
43599,Female,Urban,Bachelor,9.11,0,6,5363.0,More than 1,B,Platinum,67992
54231,Female,Rural,Bachelor,8.27,1,7,0.0,More than 1,,Gold,57804
62185,Male,Rural,High School,,1,5,0.0,1,A,Silver,55428
28548,Male,,Bachelor,3.41,1,6,0.0,More than 1,A,Silver,68616
72988,Male,Urban,High School,7.17,1,8,4585.0,More than 1,A,Platinum,480960
29706,Female,Rural,Bachelor,8.39,1,6,4494.0,More than 1,A,Silver,93372
58200,Female,Urban,Bachelor,9.84,1,6,5467.0,1,A,Platinum,33672
85245,Female,Urban,Others,9.98,0,6,0.0,More than 1,A,Gold,102504
63105,Male,Urban,Bachelor,9.32,0,8,4243.0,More than 1,A,Silver,56220
34634,Male,Urban,Bachelor,1.4,0,1,7994.0,More than 1,A,Platinum,102684
48943,Male,Urban,Bachelor,2.7,0,6,5810.0,More than 1,B,Platinum,212964
47505,Male,Urban,High School,9.61,1,6,6235.0,1,A,Gold,39564
36794,Female,Urban,High School,3.36,0,7,,1,A,Gold,32604
22767,Female,Urban,High School,,1,6,4829.0,More than 1,A,Silver,101064
2738,Female,Rural,Bachelor,9.62,0,5,5598.0,More than 1,A,Silver,54084
68684,Female,Urban,Others,37.39,1,3,0.0,1,A,Silver,68796
53819,Female,Urban,Bachelor,8.86,0,5,5800.0,More than 1,A,Platinum,96432
57119,Male,Rural,Bachelor,5.97,1,2,0.0,1,B,Platinum,31452
30400,Male,Urban,High School,2.09,1,3,4232.0,1,A,Silver,32580
9147,Female,Urban,High School,6.85,0,6,10344.0,More than 1,A,Gold,67032
29156,Male,Rural,Others,12.56,0,2,4020.0,1,A,Platinum,63012
79800,Male,Urban,High School,5.41,1,1,4991.0,1,A,Platinum,29820
51727,Female,Urban,High School,16.65,1,2,3620.0,More than 1,B,Platinum,72576
4990,Female,Urban,Bachelor,64.46,1,6,3551.0,More than 1,A,Platinum,154260
37232,Male,Rural,High School,5.01,0,4,5125.0,More than 1,B,Silver,91608
6471,Male,Rural,High School,8.78,1,4,0.0,More than 1,A,Silver,66168
87411,Female,Urban,High School,0.45,1,3,4818.0,More than 1,A,Silver,134736
10079,Male,Urban,High School,7.27,0,4,4150.0,More than 1,A,Platinum,69288
56618,Female,Urban,Bachelor,5.24,1,5,3132.0,More than 1,B,Gold,50304
18968,Male,Urban,Bachelor,2.49,0,1,,1,B,Silver,30156
41960,Female,Rural,High School,3.03,0,4,3834.0,More than 1,B,Gold,221124
1426,Male,Urban,Bachelor,51.64,1,7,3542.0,More than 1,A,Platinum,71604
76303,Female,Rural,High School,6.45,1,7,0.0,1,A,Platinum,55968
49802,Male,Urban,Others,9.47,1,0,5079.0,1,A,Platinum,33444
52184,Male,Rural,High School,9.48,0,7,2782.0,1,B,Silver,353040
63368,Female,Rural,Bachelor,4.41,1,6,0.0,1,B,Platinum,49836
8413,Female,Rural,Others,2.22,0,1,5805.0,1,B,Silver,85176
18033,Male,Urban,Bachelor,4.59,0,2,7838.0,More than 1,A,Silver,178452
67107,Female,Rural,High School,,0,2,0.0,More than 1,C,Silver,64248
85572,Male,Urban,High School,9.24,0,7,11136.0,1,A,Silver,30336
9828,Female,Rural,High School,24.23,1,6,6536.0,1,C,Platinum,40908
84909,Female,Urban,High School,9.23,0,6,3917.0,More than 1,A,Gold,67740
4324,Female,Rural,High School,5.16,0,6,6766.0,1,A,Platinum,33840
32809,Male,Urban,Bachelor,8.28,0,4,6909.0,1,A,Gold,31044
64116,Female,Urban,High School,83.32,1,1,2655.0,More than 1,B,Silver,103584
7264,Male,Urban,Bachelor,4.95,0,2,4805.0,More than 1,B,Platinum,170748
27611,Male,Urban,Bachelor,3.25,0,7,,More than 1,B,Gold,107316
75881,Male,Urban,Bachelor,6.49,1,7,7550.0,1,A,Gold,91764
37765,Male,Urban,High School,8.98,1,6,6485.0,More than 1,,Platinum,187044
47069,Female,Urban,High School,6.1,0,1,6120.0,More than 1,B,Platinum,608928
69689,Male,Urban,Bachelor,9.49,1,4,12626.0,More than 1,C,Gold,314904
73194,Male,Urban,High School,1.16,0,5,6353.0,More than 1,,Gold,175164
17027,Female,Urban,Bachelor,2.46,0,3,5757.0,More than 1,C,Silver,132984
25354,Female,Rural,High School,7.27,1,8,0.0,More than 1,B,Platinum,76560
51258,Male,Rural,High School,2.31,1,1,2757.0,1,B,Gold,54456
21095,Female,Urban,High School,,0,5,3653.0,More than 1,A,Gold,58764
54153,Male,Urban,Bachelor,3.38,1,7,5156.0,1,B,Gold,69024
85784,Male,Urban,Others,8.63,0,6,0.0,1,A,Platinum,30012
87759,Male,Rural,Bachelor,91.79,1,7,0.0,1,B,Gold,33564
7736,Female,Rural,Bachelor,7.34,0,5,0.0,More than 1,B,Platinum,167052
35294,Female,Rural,High School,9.1,0,6,3204.0,More than 1,B,Platinum,92268
63494,Male,Urban,High School,0.49,1,5,6499.0,More than 1,A,Silver,68376
75411,Female,Urban,High School,6.92,0,2,7567.0,More than 1,,Platinum,188040
62941,Male,Urban,High School,8.16,1,4,,More than 1,A,Gold,78192
18001,Female,,Bachelor,4.16,0,3,3342.0,More than 1,B,Platinum,212064
30092,Male,Urban,High School,6.98,1,7,7164.0,More than 1,A,Platinum,106860
71226,Male,Urban,High School,48.64,1,8,0.0,More than 1,B,Silver,68424
13844,Female,Urban,High School,3.94,1,6,5920.0,More than 1,A,Platinum,540396
13704,Male,Rural,High School,8.52,1,1,4288.0,More than 1,C,Gold,100572
13718,Female,Urban,High School,6.91,1,3,,More than 1,A,Gold,540720
73473,Male,,High School,9.3,0,1,3796.0,1,A,Silver,37068
45019,Male,Rural,High School,99.07,1,7,0.0,1,B,Silver,35904
22396,Female,Urban,Bachelor,60.5,1,1,2483.0,More than 1,B,Platinum,58308
54343,Female,Rural,High School,67.6,0,3,4115.0,1,B,Platinum,67392
53000,Female,Rural,High School,40.0,0,3,0.0,More than 1,B,Silver,79296
47593,Male,Urban,High School,,0,2,3138.0,1,A,Platinum,33216
33217,Female,Rural,High School,6.0,1,2,0.0,1,,Gold,30420
37572,Male,Urban,High School,7.9,1,6,4344.0,More than 1,B,Platinum,99744
57610,Male,Urban,High School,6.27,1,1,6823.0,More than 1,C,Platinum,62160
73781,Male,Urban,High School,92.39,1,5,11929.0,More than 1,B,Platinum,277236
31191,Female,Urban,High School,9.01,1,2,11570.0,More than 1,C,Silver,111048
37736,Female,Urban,High School,0.86,1,2,3943.0,More than 1,B,Platinum,93444
68778,Male,Urban,Bachelor,6.8,1,3,4431.0,More than 1,C,Platinum,95772
84413,Female,Rural,High School,41.37,0,4,3050.0,More than 1,C,Gold,51852
7527,Female,Urban,High School,5.15,1,6,7790.0,1,A,Silver,69912
45618,Female,Rural,High School,38.26,0,6,0.0,1,,Platinum,64788
46440,Female,Urban,High School,8.8,1,3,5777.0,1,A,Platinum,64704
48988,Male,Rural,Bachelor,56.45,1,7,0.0,1,B,Platinum,29112
50055,Female,Rural,High School,7.09,0,2,0.0,1,B,Platinum,36408
49190,Male,Urban,Others,4.91,0,4,7300.0,More than 1,A,Silver,67596
56292,Female,Urban,Bachelor,4.2,1,7,6310.0,1,C,Platinum,65472
17574,Male,Urban,Bachelor,2.66,0,7,8786.0,More than 1,A,Gold,59160
77668,Male,Urban,High School,2.02,0,3,3282.0,More than 1,A,Platinum,72972
7672,Male,Urban,Bachelor,9.74,1,5,8970.0,1,,Platinum,30732
43502,Female,Urban,High School,4.72,1,5,3634.0,1,A,Gold,62964
4125,Male,Urban,Bachelor,0.13,1,6,7792.0,1,A,Silver,36120
45920,Female,Urban,High School,9.24,0,6,9656.0,More than 1,A,Platinum,111540
21682,Male,Urban,Bachelor,61.13,1,6,4160.0,1,A,Gold,63852
26609,Female,Urban,High School,8.24,1,6,10173.0,More than 1,A,Silver,262644
70767,Female,Rural,Bachelor,9.07,0,7,0.0,More than 1,A,Platinum,84468
37998,Male,Urban,Bachelor,,1,2,8566.0,More than 1,B,Gold,187224
64222,Female,Urban,High School,7.65,0,4,3152.0,More than 1,C,Gold,264576
23832,Female,,High School,3.96,1,4,0.0,More than 1,B,Platinum,71208
73890,Male,Urban,High School,8.38,1,4,5112.0,1,A,Gold,30000
84764,Male,Rural,High School,3.32,0,7,2861.0,1,B,Platinum,282192
86404,Male,Urban,High School,4.74,0,4,7405.0,More than 1,A,Platinum,96120
32088,Female,Urban,Bachelor,66.31,1,7,3543.0,More than 1,A,Gold,114576
23422,Female,Urban,Bachelor,3.61,1,0,4462.0,More than 1,A,Platinum,113940
69748,Female,Rural,Bachelor,5.6,0,6,2086.0,1,A,Silver,32268
84145,Male,Urban,High School,6.8,1,6,9744.0,More than 1,A,Platinum,66648
6756,Male,,High School,6.13,0,7,4591.0,More than 1,B,Platinum,48816
71589,Female,Rural,Bachelor,5.48,1,4,0.0,More than 1,B,Silver,33204
47031,Male,Rural,Bachelor,5.65,1,4,7253.0,More than 1,A,Platinum,115956
58241,Male,Rural,High School,5.58,1,1,3970.0,More than 1,A,Silver,60300
12345,Male,Urban,High School,7.74,1,6,5309.0,More than 1,,Platinum,266376
83511,Female,Rural,Bachelor,46.73,1,5,0.0,More than 1,A,Platinum,58104
15473,Male,Rural,Bachelor,8.34,1,1,3460.0,1,C,Silver,30984
32661,Male,Urban,High School,2.78,1,4,8053.0,More than 1,B,Platinum,285264
10456,Female,Urban,High School,3.59,1,7,4148.0,More than 1,A,Silver,104952
72144,Female,Urban,High School,5.07,0,7,,More than 1,A,Gold,66660
39613,Male,,High School,6.1,0,8,4356.0,More than 1,A,Silver,404292
67513,Female,Urban,High School,8.11,0,1,8827.0,More than 1,A,Platinum,67320
82450,Female,Rural,High School,,1,6,0.0,1,B,Platinum,38496
33184,Male,Urban,High School,9.74,0,8,5562.0,More than 1,A,Silver,115428
49037,Male,Rural,High School,8.35,1,8,0.0,1,A,Platinum,32304
33154,Female,Urban,Bachelor,,0,4,5068.0,1,,Platinum,31572
37836,Male,,Others,6.87,1,7,2534.0,1,B,Platinum,96996
3127,Female,Urban,High School,47.75,0,5,6181.0,1,A,Platinum,60696
33335,Female,Urban,Bachelor,6.54,1,6,2641.0,More than 1,A,Silver,100476
32749,Female,Rural,High School,7.55,1,4,5966.0,1,A,Gold,49716
34151,Female,Rural,High School,7.65,0,6,,More than 1,A,Platinum,64992
5766,Male,Rural,Bachelor,9.06,1,6,3660.0,1,A,Gold,108780
58874,Female,Urban,Bachelor,1.65,1,7,,More than 1,A,Platinum,99708
43727,Female,Urban,High School,9.71,1,6,5678.0,1,A,Platinum,33504
2124,Male,Rural,Others,50.72,1,2,2407.0,1,,Silver,64128
75033,Male,Urban,High School,19.68,1,2,4386.0,More than 1,A,Silver,79176
19704,Male,Rural,High School,6.62,1,8,0.0,More than 1,A,Gold,303432
46742,Male,Urban,High School,6.98,1,0,4184.0,1,B,Silver,70104
82735,Male,Rural,High School,9.23,0,1,10180.0,1,B,Platinum,57180
44585,Male,Rural,High School,5.23,1,2,3640.0,More than 1,C,Gold,135216
37975,Male,Rural,High School,6.79,1,8,0.0,More than 1,B,Platinum,272172
3949,Male,Urban,High School,6.85,1,4,0.0,More than 1,B,Platinum,67776
41366,Female,Urban,High School,5.11,1,1,3338.0,1,A,Gold,29796
50737,Male,Urban,High School,5.38,0,3,8020.0,More than 1,A,Gold,58512
9769,Female,Rural,Bachelor,2.94,0,6,0.0,More than 1,B,Platinum,61740
50988,Male,Rural,High School,9.88,1,5,3210.0,1,A,Platinum,65376
28449,Male,Rural,High School,6.49,1,8,9076.0,More than 1,B,Platinum,102588
79918,Male,Rural,High School,7.4,1,0,,1,B,Platinum,34092
57993,Male,Rural,High School,,0,7,,More than 1,,Platinum,66192
56227,Male,Rural,Others,5.98,1,3,2392.0,1,B,Silver,57180
13231,Female,Urban,Bachelor,5.1,0,6,5490.0,More than 1,A,Platinum,423276
63250,Female,Rural,Bachelor,5.54,1,7,0.0,1,B,Silver,34380
57744,Male,Urban,Bachelor,2.07,1,5,6705.0,More than 1,A,Silver,64932
33933,Male,Urban,High School,33.77,0,8,5849.0,More than 1,C,Platinum,70692
61118,Female,Urban,High School,4.56,1,7,,More than 1,A,Silver,59664
85477,Male,Rural,High School,67.39,0,5,3388.0,More than 1,C,Platinum,105852
15215,Female,Rural,Bachelor,6.27,1,6,,1,B,Gold,38340
5914,Male,Urban,High School,3.58,0,3,10903.0,More than 1,A,Platinum,174624
25910,Male,Urban,Bachelor,9.77,1,6,,More than 1,A,Platinum,104916
21780,Male,Rural,High School,3.45,1,6,2302.0,More than 1,B,Platinum,60660
85817,Male,Urban,High School,3.81,1,7,4547.0,1,B,Silver,100752
25274,Female,Urban,Bachelor,9.29,0,2,4549.0,More than 1,A,Gold,56676
68318,Female,Urban,High School,6.5,0,5,11484.0,More than 1,B,Gold,68484
56079,Female,Urban,High School,3.78,0,4,3912.0,1,A,Platinum,30192
44056,Female,Rural,Others,6.91,1,0,2072.0,1,A,Gold,34644
75850,Female,Rural,Bachelor,,0,5,0.0,More than 1,A,Platinum,31164
13160,Male,Rural,Bachelor,57.7,0,4,0.0,1,B,Platinum,31932
72992,Male,Urban,Bachelor,3.17,0,2,3884.0,1,B,Platinum,56820
62766,Male,Urban,Bachelor,2.21,1,4,6150.0,1,C,Silver,33840
44315,Male,Rural,Bachelor,33.48,1,1,2857.0,1,B,Gold,33444
15577,Female,Rural,Bachelor,7.95,0,5,3164.0,More than 1,A,Platinum,95652
7589,Female,Urban,High School,74.55,0,7,4308.0,More than 1,B,Gold,115344
992,Female,Rural,High School,6.1,1,7,0.0,1,B,Silver,37692
71442,Male,Urban,High School,50.35,1,4,3972.0,More than 1,A,Platinum,61140
23519,Male,Urban,Bachelor,8.59,0,6,3754.0,More than 1,A,Gold,157272
31284,Male,Urban,Bachelor,,1,8,2322.0,More than 1,B,Platinum,63228
75559,Male,Rural,Bachelor,49.32,1,6,0.0,1,A,Gold,34644
9819,Male,Rural,High School,2.72,1,1,0.0,1,A,Platinum,31188
87307,Male,Rural,Bachelor,6.25,0,5,2530.0,1,A,Platinum,52116
52882,Male,Urban,High School,9.8,1,6,11819.0,More than 1,A,Platinum,112716
51983,Female,Urban,High School,7.43,0,7,9865.0,More than 1,A,Gold,127044
24186,Female,Urban,High School,3.14,1,6,3932.0,More than 1,A,Platinum,66012
85995,Female,Urban,High School,10.57,1,1,7322.0,More than 1,A,Silver,34896
2025,Male,Urban,Bachelor,,0,6,0.0,More than 1,,Platinum,103044
56912,Male,Urban,High School,3.48,0,7,6949.0,More than 1,A,Silver,324312
85078,Female,Rural,High School,8.93,0,3,3275.0,More than 1,A,Gold,222624
4669,Male,Urban,High School,5.63,0,2,7118.0,1,C,Gold,52140
55995,Male,Urban,Bachelor,,0,4,6596.0,More than 1,C,Platinum,346740
26801,Male,Rural,High School,6.39,0,8,2224.0,1,B,Platinum,48444
28306,Female,Rural,Others,8.68,0,5,9623.0,1,A,Silver,94560
57986,Male,Urban,High School,3.46,1,1,7210.0,1,C,Platinum,46524
68871,Male,Urban,High School,7.77,1,6,0.0,More than 1,A,Platinum,57396
60238,Female,Urban,High School,9.27,1,7,4306.0,More than 1,A,Platinum,98808
40571,Male,Rural,High School,3.38,1,0,0.0,More than 1,B,Silver,64428
55996,Male,Urban,High School,7.64,1,6,4124.0,More than 1,B,Platinum,51252
21671,Male,Rural,High School,7.16,1,5,2816.0,More than 1,B,Silver,193440
3025,Male,Urban,High School,8.0,1,5,,1,A,Silver,34032
67983,Female,Rural,High School,8.76,1,4,0.0,1,B,Platinum,36024
65789,Female,Rural,High School,7.98,0,5,,More than 1,A,Silver,171384
69325,Male,Rural,High School,7.7,1,5,3613.0,1,B,Silver,70164
87370,Male,Urban,Bachelor,7.65,0,5,3795.0,More than 1,A,Platinum,30168
48036,Female,Urban,Bachelor,0.96,0,5,5445.0,More than 1,A,Platinum,321300
19741,Male,Urban,Bachelor,8.12,0,4,6933.0,More than 1,A,Platinum,69156
16541,Female,Urban,Bachelor,82.29,1,4,5849.0,1,A,Silver,66444
87661,Male,Urban,Bachelor,9.65,0,6,10888.0,More than 1,B,Gold,199548
67752,Female,Urban,Bachelor,8.16,0,6,14564.0,More than 1,A,Gold,90696
22806,Male,,Others,4.9,0,5,4058.0,1,A,Platinum,54588
78004,Female,Urban,High School,7.57,1,5,2051.0,More than 1,A,Silver,392376
53403,Female,Urban,Bachelor,3.23,0,1,3432.0,More than 1,A,Platinum,72024
55536,Female,Urban,High School,6.28,0,1,6159.0,1,A,Platinum,91044
81698,Female,Urban,Bachelor,6.44,1,8,0.0,More than 1,B,Silver,66432
6694,Male,Rural,Bachelor,4.54,1,6,3098.0,1,A,Silver,74952
6861,Male,Urban,Bachelor,,1,0,5615.0,1,A,Platinum,32736
27062,Female,Rural,High School,21.2,1,4,0.0,More than 1,A,Silver,152112
28135,Male,Urban,High School,4.79,1,4,2684.0,More than 1,,Platinum,66180
24564,Female,Urban,Bachelor,4.01,1,4,6712.0,More than 1,B,Platinum,249804
35509,Male,Urban,Bachelor,4.74,1,8,6270.0,More than 1,B,Silver,68040
49255,Male,Rural,High School,2.75,1,6,,More than 1,B,Gold,44280
72535,Male,Urban,Bachelor,88.97,1,8,3806.0,More than 1,A,Platinum,511248
79089,Female,Rural,High School,5.95,1,3,3087.0,More than 1,B,Gold,259404
30471,Male,Urban,Others,8.77,1,5,5108.0,1,A,Platinum,59724
19542,Female,Rural,High School,83.97,1,7,2173.0,More than 1,C,Silver,72540
59681,Female,Rural,High School,94.01,1,4,0.0,1,B,Platinum,63132
16833,Male,Urban,Bachelor,8.98,1,4,4158.0,More than 1,A,Platinum,111900
63907,Male,Rural,High School,7.98,1,6,0.0,More than 1,,Gold,95472
24493,Female,Urban,Bachelor,9.12,1,4,7990.0,1,B,Silver,38628
22262,Male,Rural,Bachelor,6.42,0,8,0.0,1,A,Silver,31464
68616,Male,Rural,Others,81.41,0,8,,1,B,Platinum,32664
16096,Female,Rural,Bachelor,4.69,0,7,3863.0,More than 1,B,Silver,67764
68878,Male,Urban,High School,9.14,1,6,4071.0,More than 1,A,Platinum,183348
30914,Male,Rural,High School,96.44,1,5,3792.0,More than 1,C,Gold,46704
67142,Male,Rural,High School,3.39,1,2,3515.0,More than 1,A,Gold,71436
28063,Female,Urban,High School,8.36,1,4,,1,B,Gold,44640
10140,Male,Urban,Bachelor,5.25,1,1,4097.0,More than 1,A,Platinum,111420
21468,Male,Urban,High School,7.53,0,4,3992.0,1,A,Platinum,30048
87885,Male,Urban,High School,9.99,1,6,3693.0,1,A,Platinum,55068
9952,Female,Urban,High School,,1,1,5407.0,More than 1,A,Platinum,61200
7923,Female,Urban,Bachelor,44.61,1,3,10882.0,More than 1,B,Silver,73260
45456,Male,Urban,Bachelor,9.07,0,7,0.0,More than 1,A,Platinum,96804
43218,Female,Urban,Bachelor,6.25,1,4,3079.0,1,B,Platinum,32820
19539,Male,Rural,High School,8.68,0,5,3014.0,1,C,Silver,35568
