id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
28384,Female,Urban,High School,7.49,1,4,5334.0,1,A,Platinum,34188
71536,Male,,High School,0.46,1,3,6358.0,1,A,Silver,47064
67072,Male,Urban,Bachelor,73.81,0,0,3737.0,1,B,Platinum,62904
15001,Male,Urban,Others,53.91,0,1,,More than 1,C,Gold,68184
18010,Female,Urban,Bachelor,4.62,1,6,7909.0,More than 1,B,Silver,74820
21799,Female,Rural,Bachelor,7.29,1,5,6084.0,1,A,Platinum,95568
8727,Male,Rural,High School,7.28,1,6,4057.0,More than 1,A,Platinum,101124
32533,Female,Rural,High School,28.61,0,4,0.0,More than 1,B,Silver,110604
34865,Male,Urban,Bachelor,4.48,1,8,5549.0,1,B,Silver,69768
13299,Female,Urban,High School,5.96,0,4,,1,C,Silver,40608
82324,Male,Rural,High School,7.14,1,6,0.0,1,B,Platinum,66264
14891,Male,Urban,Bachelor,7.54,1,2,,1,A,Platinum,36360
9421,Female,,Bachelor,8.0,1,5,3081.0,1,B,Silver,64776
11503,Female,Rural,Bachelor,7.97,1,2,3174.0,More than 1,,Platinum,63096
10306,Female,Urban,High School,7.58,1,8,6191.0,More than 1,A,Platinum,66024
3559,Male,Urban,High School,,0,1,7305.0,More than 1,A,Platinum,65580
21016,Female,Rural,Bachelor,2.65,1,8,2378.0,More than 1,B,Silver,58260
19465,Male,Urban,Bachelor,,0,2,,More than 1,B,Platinum,92196
13458,Male,Urban,High School,7.84,0,4,6346.0,1,C,Silver,28080
61979,Male,Urban,High School,2.56,1,6,5135.0,1,A,Platinum,30624
58907,Male,Urban,High School,2.61,1,3,6076.0,1,,Platinum,57564
88843,Female,,Bachelor,,0,8,,1,A,Gold,199176
34692,Female,Urban,Bachelor,8.1,1,4,0.0,More than 1,A,Silver,513624
40538,Male,Urban,Bachelor,7.02,1,5,2294.0,More than 1,B,Platinum,60732
13739,Male,Rural,Bachelor,7.07,1,3,3829.0,More than 1,A,Platinum,96432
63496,Female,Urban,High School,4.66,0,2,10844.0,More than 1,A,Gold,97356
7932,Male,Urban,Bachelor,60.38,1,5,4124.0,More than 1,A,Silver,109776
57334,Male,Rural,High School,5.67,1,5,0.0,More than 1,A,Platinum,64872
48175,Female,Rural,Bachelor,5.87,1,3,5171.0,More than 1,A,Silver,67680
51969,Female,Rural,Bachelor,6.99,1,1,,More than 1,A,Silver,68160
38044,Male,Urban,Bachelor,62.29,0,4,6108.0,More than 1,A,Platinum,54744
75526,Female,Urban,Others,8.06,0,7,6170.0,More than 1,B,Silver,69000
29524,Female,Urban,High School,1.81,0,2,6232.0,1,A,Platinum,69948
19208,Female,Urban,Bachelor,7.93,0,1,6338.0,More than 1,A,Platinum,98604
67935,Female,Rural,Bachelor,6.16,1,6,0.0,More than 1,C,Silver,56124
137,Female,Urban,High School,8.41,0,6,3426.0,More than 1,A,Gold,100764
36814,Male,Urban,Bachelor,7.2,1,6,5716.0,1,A,Platinum,36804
36729,Male,Urban,Bachelor,2.81,0,3,6296.0,1,A,Platinum,58332
34325,Male,Urban,High School,5.81,0,1,6497.0,1,A,Silver,32652
16971,Female,Rural,High School,7.26,1,4,2079.0,1,A,Silver,34968
63043,Female,Urban,High School,50.76,0,7,5585.0,More than 1,A,Platinum,67992
88154,Male,Urban,High School,,1,3,4309.0,More than 1,A,Gold,175092
54347,Male,,High School,44.15,0,2,6608.0,1,A,Platinum,36372
33598,Male,Urban,High School,9.51,1,5,3520.0,1,A,Platinum,51624
46160,Male,Urban,High School,2.78,1,1,5092.0,More than 1,A,Gold,132552
13848,Male,Urban,Bachelor,6.45,1,5,6395.0,1,C,Gold,30144
26606,Female,Urban,Bachelor,8.97,0,3,9889.0,More than 1,A,Gold,112284
64636,Male,Urban,Bachelor,2.0,0,3,5449.0,More than 1,B,Platinum,66528
68492,Female,Rural,Bachelor,7.0,0,4,0.0,More than 1,A,Silver,64236
27455,Male,,High School,3.77,1,5,7028.0,More than 1,A,Platinum,66996
36721,Male,Urban,High School,9.43,1,2,2928.0,More than 1,A,Silver,69156
66968,Female,Urban,High School,5.89,1,4,5648.0,More than 1,A,Silver,68964
87415,Female,Urban,High School,3.13,0,8,5238.0,More than 1,A,Gold,104304
23227,Male,Rural,High School,6.65,1,7,0.0,More than 1,B,Gold,66036
59702,Female,Urban,Bachelor,7.63,1,5,2046.0,1,B,Gold,65532
76086,Female,Urban,High School,3.15,0,6,8878.0,More than 1,B,Platinum,59412
2938,Female,Rural,Bachelor,7.3,1,4,,More than 1,A,Platinum,179892
67207,Female,Urban,High School,6.27,1,5,5237.0,More than 1,A,Platinum,63960
16220,Female,Urban,High School,3.36,0,8,9060.0,More than 1,C,Silver,363900
58669,Female,Urban,High School,5.76,0,4,11443.0,More than 1,A,Platinum,103668
65822,Female,Urban,High School,3.99,1,5,5082.0,More than 1,A,Platinum,95820
57966,Male,,Bachelor,7.57,1,6,6947.0,More than 1,A,Gold,65844
24980,Male,Urban,High School,,1,8,6786.0,More than 1,B,Platinum,103572
50140,Male,Rural,Bachelor,8.97,1,6,4188.0,More than 1,A,Silver,194892
66665,Male,Urban,High School,8.79,0,0,9384.0,More than 1,A,Gold,108936
78186,Male,Urban,High School,4.62,0,2,4965.0,More than 1,A,Silver,390660
51638,Male,Urban,High School,2.73,0,5,3447.0,More than 1,B,Gold,64968
12888,Male,Urban,Bachelor,66.61,1,2,4344.0,1,C,Gold,55596
59042,Male,Urban,Others,3.43,1,7,6797.0,1,A,Platinum,67896
63816,Male,Rural,Bachelor,5.06,0,6,6517.0,More than 1,B,Platinum,29496
10736,Female,Urban,High School,4.08,0,4,7079.0,1,A,Platinum,227460
7888,Male,Rural,Bachelor,5.04,0,2,0.0,1,B,Platinum,29736
48248,Female,Urban,Bachelor,3.6,1,1,15699.0,More than 1,A,Platinum,168240
59207,Male,Urban,Bachelor,2.81,0,7,4013.0,More than 1,A,Platinum,73488
66865,Male,Urban,Bachelor,2.61,0,5,4296.0,1,B,Platinum,29580
86367,Female,,Bachelor,5.6,0,4,13589.0,More than 1,A,Gold,115224
59143,Male,Rural,High School,8.38,0,3,2746.0,More than 1,A,Platinum,305688
18255,Female,Urban,High School,1.62,1,2,4251.0,More than 1,A,Platinum,65796
24242,Female,Urban,High School,43.5,0,1,7265.0,More than 1,B,Platinum,99876
57690,Female,Urban,Bachelor,7.78,0,5,4064.0,More than 1,A,Platinum,92868
57240,Male,Urban,Bachelor,5.3,0,6,5949.0,More than 1,B,Platinum,105612
50937,Male,Urban,High School,6.85,1,6,3929.0,1,A,Gold,59772
87294,Male,Urban,High School,5.53,1,2,6706.0,More than 1,B,Platinum,68544
69126,Male,Urban,High School,7.72,0,2,4658.0,More than 1,C,Silver,474528
11456,Female,Urban,Bachelor,5.33,1,6,6208.0,More than 1,A,Platinum,225108
82806,Female,Urban,High School,2.63,0,5,,More than 1,A,Gold,65184
82204,Male,Urban,High School,3.21,1,1,7064.0,1,A,Silver,55440
23367,Male,Urban,High School,7.63,1,2,2938.0,1,A,Platinum,47988
55713,Male,Rural,Others,5.65,0,7,,More than 1,A,Platinum,66420
25471,Male,Urban,High School,3.59,1,6,13820.0,More than 1,C,Platinum,550296
45039,Male,Urban,High School,77.93,0,5,,More than 1,A,Platinum,116892
26755,Male,Urban,Others,6.86,0,1,6500.0,More than 1,A,Platinum,47064
9803,Male,Urban,High School,6.29,1,5,9380.0,More than 1,A,Platinum,110940
63623,Female,Urban,Bachelor,3.37,0,0,8532.0,More than 1,B,Platinum,65868
86806,Female,Rural,High School,,1,7,6748.0,More than 1,,Gold,70980
27310,Female,Urban,Bachelor,9.3,1,1,2068.0,1,A,Gold,57312
48700,Female,Urban,High School,7.89,1,0,2090.0,More than 1,B,Platinum,66264
56571,Male,Rural,Bachelor,73.62,0,4,4883.0,More than 1,A,Gold,110844
71864,Female,Urban,High School,9.92,1,4,10073.0,More than 1,A,Gold,189756
84292,Male,Rural,Bachelor,6.34,0,4,,1,B,Platinum,31308
21723,Female,Rural,High School,52.81,0,2,0.0,1,A,Platinum,64176
27048,Male,Urban,High School,3.73,1,1,9667.0,More than 1,A,Platinum,28992
81009,Female,Urban,Bachelor,3.94,0,5,4145.0,More than 1,B,Platinum,106884
24761,Male,Rural,High School,,1,6,2200.0,1,A,Platinum,29796
40684,Female,Rural,High School,8.26,1,2,5799.0,1,B,Gold,41004
63899,Female,Rural,Bachelor,64.14,1,6,2058.0,More than 1,A,Gold,66264
41090,Female,Urban,High School,1.43,1,4,5736.0,1,A,Silver,53592
44682,Female,Urban,High School,0.0,0,5,4839.0,1,A,Platinum,97872
53716,Male,Rural,High School,60.05,0,6,2091.0,1,,Platinum,60528
50745,Male,Urban,High School,5.86,1,5,4235.0,More than 1,B,Platinum,158436
82121,Male,Urban,High School,5.16,1,7,3292.0,More than 1,A,Platinum,60984
45178,Male,Urban,Bachelor,9.66,0,1,6213.0,1,A,Gold,33192
80846,Male,Urban,High School,7.19,1,1,6875.0,More than 1,A,Platinum,257820
69575,Male,Urban,Bachelor,9.31,1,6,5531.0,1,A,Platinum,34272
68596,Male,Urban,High School,9.72,1,2,2989.0,1,,Gold,50136
83467,Female,,Others,21.19,1,0,0.0,1,A,Platinum,35160
36427,Male,Rural,High School,5.02,1,4,0.0,More than 1,A,Platinum,58884
35691,Male,Urban,High School,6.35,1,2,,More than 1,A,Silver,76800
81730,Male,Urban,High School,8.59,1,2,5942.0,1,A,Silver,35196
74868,Female,Urban,Others,24.9,0,6,5464.0,More than 1,A,Gold,223908
42354,Male,Rural,Bachelor,44.79,1,8,0.0,More than 1,B,Gold,65640
14295,Male,Urban,Bachelor,6.36,1,8,6610.0,More than 1,A,Gold,349620
38893,Male,Urban,Bachelor,7.68,0,5,9625.0,More than 1,A,Silver,558216
72485,Female,,High School,20.66,1,8,0.0,More than 1,A,Silver,113916
54230,Male,Urban,High School,2.48,1,3,5089.0,More than 1,B,Platinum,98088
57045,Male,,Others,9.4,1,4,,More than 1,C,Gold,325272
9722,Male,,High School,6.53,1,6,,1,A,Platinum,32256
71062,Female,Urban,High School,,0,8,6895.0,More than 1,B,Platinum,62988
44962,Female,Urban,High School,6.35,1,0,,More than 1,A,Platinum,62580
49578,Male,Rural,Others,,1,6,,More than 1,B,Platinum,59952
19494,Male,,Bachelor,8.81,0,5,4080.0,More than 1,A,Silver,109104
17654,Female,Rural,Bachelor,96.96,1,5,0.0,1,C,Platinum,33396
44516,Female,Rural,High School,84.48,1,6,0.0,More than 1,C,Platinum,60348
47628,Male,Urban,High School,5.18,1,5,,More than 1,A,Platinum,236280
64207,Female,Urban,Bachelor,8.77,1,4,3888.0,More than 1,B,Platinum,68052
14599,Male,Rural,High School,7.8,1,3,0.0,More than 1,B,Platinum,60960
62913,Female,Urban,High School,4.73,1,6,3800.0,More than 1,A,Silver,63204
45952,Female,Urban,High School,8.74,1,6,4836.0,More than 1,A,Platinum,74088
60049,Female,Rural,High School,6.91,1,5,0.0,More than 1,,Platinum,91320
4133,Female,Urban,Bachelor,1.05,0,6,5690.0,1,A,Platinum,54264
53442,Male,,Bachelor,6.18,1,4,5980.0,More than 1,A,Platinum,107796
17766,Male,Rural,High School,55.42,1,6,,More than 1,A,Platinum,58980
59013,Male,Urban,High School,3.96,1,5,0.0,1,B,Platinum,62892
83271,Male,Urban,Bachelor,,1,1,2615.0,1,B,Silver,38628
5203,Male,Urban,High School,4.44,1,6,5945.0,1,B,Silver,34392
23470,Male,Urban,High School,5.49,1,6,3836.0,More than 1,A,Platinum,157956
5379,Female,Urban,Bachelor,7.21,1,3,3512.0,More than 1,A,Platinum,59904
47884,Female,Rural,Bachelor,8.35,1,8,0.0,More than 1,B,Silver,98820
64763,Male,Urban,High School,7.61,0,6,3778.0,1,A,Gold,34836
39127,Male,Urban,High School,5.46,1,1,4709.0,More than 1,A,Platinum,77316
77932,Female,Rural,High School,9.69,0,5,3319.0,1,A,Platinum,194412
74662,Female,Urban,Bachelor,41.42,1,5,3053.0,1,A,Platinum,65832
34602,Male,Urban,High School,6.29,0,6,,1,A,Platinum,35532
857,Male,Rural,High School,6.48,0,5,0.0,More than 1,C,Gold,29376
22768,Female,Urban,Bachelor,6.47,1,0,5663.0,More than 1,A,Platinum,153312
27339,Female,Rural,High School,5.98,1,0,5771.0,More than 1,,Platinum,65316
58770,Female,Rural,Bachelor,4.31,1,6,0.0,More than 1,B,Silver,75924
23828,Female,Urban,Bachelor,9.02,0,5,4996.0,More than 1,A,Platinum,163440
712,Male,Rural,High School,8.35,1,7,2815.0,More than 1,A,Platinum,63468
8109,Female,Urban,High School,52.29,0,8,5141.0,1,A,Gold,44304
74312,Male,Rural,High School,9.66,1,8,,1,B,Platinum,65292
29763,Female,Urban,High School,8.75,0,6,6371.0,More than 1,A,Platinum,410832
2610,Female,Urban,High School,7.25,1,6,3619.0,More than 1,A,Platinum,94584
54957,Male,Urban,High School,,1,6,5809.0,1,A,Silver,33612
40113,Male,Rural,Bachelor,5.34,1,5,0.0,1,A,Platinum,32820
30971,Female,Urban,Bachelor,9.44,1,3,,More than 1,,Platinum,311160
77294,Male,Rural,High School,5.13,1,4,2632.0,More than 1,A,Platinum,46752
45071,Male,Urban,Bachelor,10.79,1,5,4589.0,More than 1,A,Gold,57168
51897,Female,Rural,High School,5.78,1,2,3458.0,More than 1,C,Gold,105120
9527,Male,Urban,High School,4.01,0,4,5472.0,1,A,Silver,57996
45526,Male,Urban,High School,4.22,1,8,2984.0,More than 1,B,Platinum,69012
5798,Female,Urban,High School,2.19,0,8,6713.0,More than 1,B,Gold,139416
32929,Female,Rural,Bachelor,4.35,1,7,,1,B,Silver,62448
48131,Female,Urban,High School,6.4,0,8,5197.0,1,A,Platinum,97008
5416,Female,Urban,High School,6.63,0,6,5329.0,More than 1,A,Gold,205068
37348,Male,Urban,High School,8.1,0,2,5358.0,More than 1,A,Platinum,52596
76015,Female,Rural,Bachelor,5.52,1,6,2518.0,1,A,Platinum,47148
77541,Male,Urban,High School,85.72,0,4,3994.0,1,C,Platinum,46812
18207,Male,Urban,Bachelor,6.35,0,0,4165.0,More than 1,A,Platinum,108588
35187,Male,Urban,High School,3.69,0,6,4113.0,1,A,Platinum,31116
78292,Female,Urban,Bachelor,,0,0,0.0,More than 1,A,Platinum,150540
86355,Male,Rural,High School,9.47,1,6,,1,A,Silver,37956
35057,Male,Urban,Bachelor,4.98,1,1,5300.0,More than 1,B,Platinum,264684
54953,Male,Urban,Bachelor,7.92,1,4,2884.0,More than 1,,Silver,67008
73447,Female,Urban,High School,6.56,1,5,4061.0,More than 1,A,Silver,95004
2165,Male,Urban,High School,5.76,0,7,9457.0,More than 1,A,Platinum,285696
47227,Male,Urban,Bachelor,7.84,1,0,4118.0,More than 1,B,Platinum,65388
14061,Male,Urban,High School,8.84,0,2,0.0,1,A,Platinum,51960
5684,Male,Urban,High School,9.96,1,1,2686.0,More than 1,A,Platinum,103476
36397,Male,Rural,Bachelor,2.51,0,6,,More than 1,B,Silver,66528
22145,Female,Rural,High School,9.77,1,0,5760.0,More than 1,C,Platinum,65520
5859,Male,Urban,High School,2.05,1,8,0.0,More than 1,B,Gold,62508
26299,Male,Rural,Bachelor,2.82,1,8,2232.0,1,B,Silver,35712
33886,Female,Urban,Others,3.92,0,6,6158.0,More than 1,A,Platinum,57144
55841,Female,Rural,High School,36.73,1,1,2430.0,1,B,Silver,73500
7504,Female,Urban,Bachelor,4.78,1,7,3191.0,More than 1,C,Silver,178680
48177,Female,Urban,Bachelor,8.3,1,6,,More than 1,B,Platinum,110340
8799,Male,Rural,Bachelor,9.9,1,2,0.0,1,A,Gold,47364
60785,Male,Urban,High School,8.16,1,7,3679.0,More than 1,A,Platinum,62124
1860,Male,Urban,High School,8.07,0,5,3498.0,More than 1,C,Gold,58716
44557,Male,Urban,High School,8.47,1,6,7756.0,More than 1,A,Platinum,64320
84561,Female,Urban,Bachelor,5.22,1,2,5079.0,More than 1,B,Platinum,28968
44389,Male,Urban,Bachelor,2.81,0,1,3798.0,1,A,Platinum,34896
28367,Male,Urban,High School,8.74,1,7,3336.0,1,C,Platinum,60480
6767,Male,Rural,Bachelor,86.89,1,3,0.0,1,B,Silver,72228
18216,Male,,High School,0.01,1,5,2802.0,More than 1,A,Platinum,61788
61915,Female,Rural,Bachelor,5.29,0,5,0.0,More than 1,B,Platinum,58680
52616,Female,Urban,Bachelor,5.44,0,6,0.0,More than 1,A,Platinum,62088
59192,Male,,Others,91.02,0,6,0.0,1,B,Silver,30540
86209,Female,Urban,High School,5.9,0,5,11657.0,More than 1,A,Platinum,116532
47088,Female,Urban,High School,4.02,1,2,5191.0,More than 1,B,Platinum,387900
81759,Female,Urban,High School,2.27,1,5,5467.0,More than 1,A,Platinum,61140
44539,Male,Urban,Bachelor,96.98,1,8,6748.0,More than 1,B,Platinum,108360
24487,Male,Urban,High School,5.44,1,5,3319.0,More than 1,A,Platinum,71964
34988,Male,Urban,High School,45.09,1,4,3065.0,More than 1,B,Platinum,203268
36433,Male,Urban,High School,,1,5,4376.0,More than 1,A,Platinum,64656
81020,Female,Urban,Bachelor,5.46,1,3,0.0,More than 1,A,Gold,104196
38397,Female,Urban,Bachelor,2.52,1,7,5513.0,More than 1,A,Platinum,56652
65381,Male,Urban,Bachelor,2.35,0,8,3855.0,More than 1,A,Silver,97488
85731,Male,,Others,60.31,0,3,3958.0,1,A,Platinum,32916
49128,Female,Urban,Bachelor,2.05,1,6,4288.0,1,A,Gold,60252
20028,Female,Urban,Others,4.5,1,2,7668.0,More than 1,A,Silver,59064
85353,Female,Urban,Bachelor,5.84,0,1,4102.0,More than 1,A,Silver,99540
71949,Female,Urban,Bachelor,6.22,1,3,0.0,More than 1,B,Platinum,78456
69355,Female,Urban,High School,2.78,0,2,6149.0,1,,Platinum,71568
42221,Male,Urban,High School,2.71,1,6,11148.0,More than 1,A,Gold,278364
28426,Female,Rural,High School,7.32,1,6,0.0,1,A,Gold,50928
23157,Female,Urban,Bachelor,3.36,1,8,5536.0,More than 1,B,Silver,96576
69945,Male,Urban,High School,6.74,1,3,0.0,1,C,Gold,65868
72258,Female,Urban,High School,9.94,0,1,3834.0,More than 1,C,Platinum,63360
58884,Male,Urban,High School,9.22,1,2,5109.0,1,,Gold,66816
75775,Male,Urban,Bachelor,6.41,0,7,7300.0,More than 1,B,Gold,74832
19364,Male,Urban,Bachelor,2.11,0,7,10429.0,More than 1,A,Platinum,65976
87950,Female,Rural,Bachelor,7.55,1,7,12935.0,More than 1,A,Gold,62004
34364,Male,Urban,High School,5.67,1,5,6840.0,More than 1,A,Platinum,62772
786,Female,Urban,High School,,0,6,5344.0,More than 1,A,Platinum,376824
73259,Female,Urban,High School,1.51,0,1,,More than 1,A,Platinum,58692
76398,Male,Urban,High School,7.82,1,5,9147.0,More than 1,,Platinum,66108
18266,Male,Urban,Bachelor,5.63,1,1,3073.0,1,A,Platinum,28224
41131,Female,Urban,High School,9.88,1,1,0.0,1,A,Silver,31056
32062,Male,Urban,Bachelor,6.38,0,2,6491.0,More than 1,A,Platinum,59616
58286,Male,Rural,Bachelor,8.85,0,7,4787.0,More than 1,B,Platinum,97920
30901,Male,Urban,Bachelor,4.29,0,4,4435.0,More than 1,B,Platinum,62592
28961,Male,Urban,Bachelor,4.08,0,8,4233.0,More than 1,C,Silver,51012
65602,Female,Urban,Bachelor,8.66,0,4,12931.0,More than 1,A,Gold,421692
12983,Female,Urban,Bachelor,,1,2,0.0,More than 1,C,Gold,99204
13091,Female,Rural,High School,5.96,0,3,2245.0,More than 1,A,Platinum,108432
53384,Male,Urban,Bachelor,0.7,1,8,5698.0,1,A,Gold,32628
698,Male,Urban,High School,2.43,0,3,5706.0,More than 1,A,Platinum,58224
67598,Female,Rural,Bachelor,8.71,0,7,0.0,More than 1,,Platinum,106776
49758,Female,Urban,High School,4.39,0,4,6047.0,More than 1,A,Platinum,98712
81976,Male,Urban,High School,4.84,1,4,3549.0,More than 1,A,Platinum,70800
64727,Male,Urban,High School,5.09,1,2,7444.0,1,A,Platinum,29220
44886,Female,Rural,High School,,0,5,0.0,1,,Silver,35184
53757,Male,Urban,Bachelor,8.53,0,6,,More than 1,A,Platinum,69408
58730,Female,Urban,Bachelor,4.87,0,4,5761.0,More than 1,B,Silver,62208
75032,Female,Urban,Bachelor,5.92,1,7,3290.0,More than 1,A,Gold,58452
47423,Male,Urban,High School,3.77,1,3,3549.0,More than 1,C,Gold,210024
2930,Female,Urban,High School,5.78,1,6,6311.0,More than 1,A,Platinum,34140
45660,Female,Urban,High School,6.78,0,6,0.0,1,B,Platinum,66120
44607,Male,Urban,Bachelor,7.12,0,3,8329.0,More than 1,B,Platinum,68496
23794,Male,Urban,High School,7.16,0,0,2895.0,More than 1,A,Platinum,105960
71670,Male,Urban,High School,99.82,1,6,2482.0,1,A,Gold,32424
62843,Male,Rural,Bachelor,9.35,0,2,4675.0,1,A,Silver,36312
84531,Male,Rural,High School,39.41,0,0,3770.0,1,C,Gold,32424
7781,Female,Urban,Bachelor,5.55,0,6,7016.0,1,A,Platinum,72096
68009,Male,Urban,Bachelor,4.71,0,4,3818.0,More than 1,A,Gold,548400
57464,Male,Rural,Bachelor,90.25,1,3,0.0,1,A,Platinum,31104
51899,Male,Urban,Bachelor,8.98,1,5,7465.0,More than 1,A,Gold,105672
38244,Male,Urban,Bachelor,8.13,1,2,6461.0,More than 1,B,Platinum,333828
65749,Female,Urban,Others,7.3,1,1,6329.0,1,A,Gold,29568
67683,Female,Rural,High School,6.93,0,4,4171.0,1,B,Platinum,65736
575,Male,Urban,High School,4.7,1,4,5076.0,More than 1,C,Gold,32592
57381,Female,Urban,Bachelor,9.99,1,7,0.0,1,B,Platinum,31824
12863,Male,Rural,Bachelor,5.88,0,5,2111.0,1,B,Platinum,32580
27708,Female,Urban,High School,2.66,1,3,5675.0,1,A,Silver,31632
77934,Male,Urban,Bachelor,9.25,0,5,4130.0,More than 1,B,Silver,70908
39412,Female,Rural,Bachelor,8.77,1,2,2534.0,More than 1,B,Silver,30756
10921,Female,Urban,Bachelor,3.9,1,7,5283.0,More than 1,A,Platinum,273012
27963,Female,Urban,High School,9.18,1,6,2457.0,More than 1,A,Platinum,110304
78110,Male,Urban,High School,7.62,1,5,4830.0,More than 1,A,Platinum,94368
40206,Male,Rural,Bachelor,9.94,0,7,0.0,1,A,Platinum,101100
14975,Male,Urban,High School,6.13,1,4,6546.0,More than 1,A,Gold,228156
88615,Female,Rural,High School,6.22,1,5,0.0,1,A,Gold,91932
71912,Female,Urban,Bachelor,7.48,0,3,2375.0,More than 1,A,Silver,103608
43605,Female,Urban,High School,69.53,1,5,5669.0,More than 1,C,Gold,200496
19486,Female,Urban,High School,5.05,0,5,6488.0,More than 1,A,Gold,87924
51274,Male,Urban,High School,4.24,0,8,6802.0,More than 1,C,Silver,107136
71363,Male,Rural,Bachelor,5.53,0,7,2111.0,More than 1,B,Silver,62448
88783,Male,Urban,Others,6.5,1,7,6379.0,1,B,Gold,35160
72420,Female,Urban,High School,8.86,1,4,5885.0,More than 1,A,Platinum,51276
9210,Male,,High School,9.09,1,6,6375.0,More than 1,A,Gold,58080
72406,Male,Urban,Others,7.37,0,4,3088.0,More than 1,A,Gold,63912
24851,Male,Urban,Bachelor,7.65,1,6,11074.0,More than 1,A,Gold,485112
78387,Male,Urban,Bachelor,5.0,0,6,2758.0,1,C,Silver,265344
53954,Male,Rural,High School,9.32,0,7,0.0,1,C,Gold,34848
21230,Female,Urban,Bachelor,5.07,1,7,0.0,More than 1,A,Gold,66924
47886,Male,,High School,6.25,0,8,6826.0,More than 1,A,Platinum,258012
34429,Male,Urban,Others,1.0,0,7,11641.0,More than 1,A,Silver,61728
3536,Female,Urban,High School,5.72,1,6,5804.0,More than 1,A,Gold,324324
34757,Male,Urban,Bachelor,3.14,1,7,6826.0,1,B,Gold,33408
1513,Female,Urban,High School,2.99,1,1,3329.0,1,A,Platinum,32928
62507,Female,Urban,High School,8.8,0,6,6460.0,More than 1,,Platinum,151416
23321,Female,Urban,Bachelor,7.63,1,4,0.0,1,A,Silver,53364
71592,Female,Urban,Bachelor,7.87,1,7,6225.0,More than 1,A,Platinum,60936
37153,Male,Urban,High School,8.97,0,6,18576.0,More than 1,A,Platinum,87204
74890,Male,,High School,7.9,1,4,,More than 1,A,Platinum,439632
48874,Male,Urban,Bachelor,3.52,1,3,4035.0,1,A,Platinum,98160
49546,Male,Rural,Bachelor,6.78,1,2,,More than 1,A,Silver,63240
13370,Male,Urban,High School,93.46,0,5,4493.0,1,A,Gold,31764
6266,Male,Urban,High School,8.46,1,7,3863.0,1,B,Platinum,71316
62816,Male,Urban,Bachelor,7.94,0,5,4692.0,More than 1,A,Silver,300408
34257,Female,Urban,High School,8.14,1,5,3444.0,More than 1,A,Platinum,63012
43824,Female,Urban,High School,8.15,0,8,3957.0,1,C,Silver,35100
75127,Male,Rural,Bachelor,7.7,1,3,0.0,More than 1,B,Platinum,108636
19134,Female,Urban,Bachelor,12.71,1,6,6172.0,1,A,Silver,53460
1514,Female,Urban,High School,6.08,0,8,2205.0,More than 1,B,Platinum,72816
32099,Female,Urban,High School,6.76,1,7,4229.0,More than 1,A,Platinum,87672
39267,Male,Urban,Bachelor,52.26,0,6,4254.0,More than 1,C,Gold,102960
80314,Male,Rural,Bachelor,8.89,0,1,2509.0,More than 1,A,Gold,108168
3967,Female,Rural,Bachelor,6.38,1,6,0.0,1,,Platinum,34920
41219,Male,Urban,High School,37.89,1,6,4413.0,More than 1,A,Gold,61392
12980,Male,Urban,High School,6.97,0,6,0.0,More than 1,B,Gold,64296
21669,Female,Urban,High School,9.98,0,6,9403.0,More than 1,A,Gold,213672
88160,Female,Urban,Bachelor,6.36,1,6,3925.0,More than 1,A,Platinum,64464
76169,Female,Urban,High School,3.66,1,7,4363.0,More than 1,A,Gold,147564
45126,Female,Urban,High School,2.73,1,2,,More than 1,A,Platinum,101076
2550,Male,Rural,High School,2.35,1,8,4936.0,More than 1,B,Platinum,32940
39571,Male,Urban,Bachelor,5.91,0,2,6297.0,1,A,Gold,32892
14231,Male,Urban,Bachelor,1.81,0,6,7652.0,More than 1,A,Platinum,66612
14190,Female,Rural,High School,5.06,0,1,6438.0,More than 1,A,Gold,93312
14854,Female,Urban,High School,4.07,0,6,6567.0,More than 1,B,Platinum,66480
60009,Female,,Bachelor,8.86,0,3,,More than 1,A,Silver,316164
59674,Male,Urban,Bachelor,3.39,0,5,6165.0,More than 1,B,Platinum,100440
42341,Female,Urban,High School,35.74,0,8,3699.0,More than 1,A,Gold,60900
772,Male,Urban,High School,5.66,1,7,7860.0,More than 1,A,Silver,106524
60503,Male,Urban,Bachelor,,0,8,3930.0,More than 1,A,Platinum,60864
44404,Female,Urban,High School,2.77,1,4,5498.0,1,C,Platinum,33048
81177,Male,Urban,High School,8.08,1,4,5270.0,More than 1,A,Platinum,64224
8563,Male,Rural,Bachelor,7.18,1,2,4274.0,1,A,Silver,244260
62522,Male,Urban,High School,9.88,1,3,6907.0,More than 1,A,Silver,70752
53237,Female,Rural,High School,3.02,0,2,0.0,More than 1,B,Platinum,55728
85213,Female,Urban,High School,4.96,1,6,0.0,1,B,Gold,37572
42200,Female,Urban,Others,5.96,1,2,5509.0,More than 1,A,Silver,308580
73870,Female,Urban,High School,44.66,1,2,,More than 1,A,Silver,561576
79777,Male,Rural,High School,5.64,1,1,3049.0,More than 1,A,Gold,157980
11159,Male,Urban,High School,,1,4,4079.0,1,B,Silver,62088
18877,Male,,High School,2.3,0,3,5951.0,More than 1,C,Silver,68988
76052,Female,Urban,High School,7.8,1,2,5740.0,1,A,Platinum,31608
75645,Female,Urban,High School,6.32,1,8,0.0,More than 1,B,Platinum,75924
